x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
-1.751876	-0.45588547	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003348638530999463	1.0000000000000004	0.0	66
6.823801	-3.3315	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	6	0.004933025402093813	1.0000000000000009	0.0	67
-0.5404816	-4.4854	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.0063307772269346665	1.0000000000000002	0.0	68
-0.53870976	-4.455091	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.006822829160026001	0.9999999999999999	0.0	69
0.69211185	0.15028787	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003668274961998745	1.0000000000000002	0.0	70
-4.836098	2.5910358	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.009072746505601647	1.0000000000000007	0.0	71
-4.471547	2.2287803	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.0070185921671630765	0.9999999999999994	0.0	72
-2.3106713	1.4955493	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.0069640737958132515	0.9999999999999997	0.0	73
-0.8834077	0.33986005	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0035717814183602007	1.0	0.0	74
1.9466798	1.9754386	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.005675617130319216	0.9999999999999998	0.0	75
-1.6895024	1.0499488	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.005370255267644704	1.0000000000000004	0.0	76
0.38835323	-2.1283355	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0034602073880158177	1.0000000000000007	0.0	77
-0.3443447	-4.155667	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.0062862202845558966	1.0000000000000004	0.0	78
-3.0305905	1.6102163	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.006578940683689197	0.9999999999999998	0.0	79
-1.1444151	0.5164435	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0034700007963176485	1.0000000000000075	0.0	80
0.93633264	-1.4465111	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003236245954692557	1.0	0.0	81
0.34812352	-2.0304825	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0036619219952148266	0.9999999999999962	0.0	82
-1.7584949	-1.655999	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.0056213566401311825	1.0000000000000002	0.0	83
0.20539424	4.4511237	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.0052516462282569025	1.0	0.0	84
1.9470067	0.22934455	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0032362459546925572	1.0000000000000002	0.0	85
4.782275	-3.6280844	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	6	0.0050493984646988715	1.0000000000000013	0.0	86
-0.4504927	-4.723995	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.006671657145285427	1.0000000000000058	0.0	87
2.2863815	3.5123188	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.0052986596461471755	1.0000000000000002	0.0	88
-0.43063787	-1.2073411	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003546661726143649	1.0000000000000027	0.0	89
4.9170194	-3.7233577	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	6	0.004899233145049007	1.0	0.0	90
0.74539155	2.0578914	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.0056641152141362954	0.9999999999999994	0.0	91
6.1159887	1.1010889	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	6	0.004880756756679302	1.0	0.0	92
0.4700012	-0.40688753	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0032362459546925564	0.9999999999999999	0.0	93
-3.4647653	-3.2706804	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.005286221584290512	0.9999999999999984	0.0	94
2.1429608	-0.7789993	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003236245954692558	1.0000000000000004	0.0	95
3.0190854	2.4648097	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.005623222133013629	0.9999999999999998	0.0	96
0.56121165	1.9280033	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.005515136018690045	1.0000000000000002	0.0	97
-3.8919876	2.0032146	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.006499293834428957	1.0000000000000036	0.0	98
